SKU;NOMBRE;MONTO;DESCUENTO;FECHA;ESTADO
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;123;0;2022-08-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;43;0;2022-09-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-09-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-09-01T16:11:59.797Z;AUTHORIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-10-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;45;-6310;2022-11-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;45;0;2022-11-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;65;0;2022-11-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;234;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-12-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;34;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;8;0;2022-07-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;8;0;2022-07-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;768;0;2022-08-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-08-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;123;0;2022-08-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;43;0;2022-09-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-09-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-09-01T16:11:59.797Z;AUTHORIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-10-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;45;-6310;2022-11-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;45;0;2022-11-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;65;0;2022-11-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;234;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-12-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;34;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;8;0;2022-07-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;8;0;2022-07-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;768;0;2022-08-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-08-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;123;0;2022-08-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;43;0;2022-09-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-09-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-09-01T16:11:59.797Z;AUTHORIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-10-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;45;-6310;2022-11-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;45;0;2022-11-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;65;0;2022-11-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;234;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-12-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;34;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;8;0;2022-07-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;8;0;2022-07-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;768;0;2022-08-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-08-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;123;0;2022-08-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;43;0;2022-09-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-09-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-09-01T16:11:59.797Z;AUTHORIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-10-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;45;-6310;2022-11-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;45;0;2022-11-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;65;0;2022-11-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;234;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-12-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;34;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;8;0;2022-07-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;8;0;2022-07-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;768;0;2022-08-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-08-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;123;0;2022-08-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;43;0;2022-09-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-09-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-09-01T16:11:59.797Z;AUTHORIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-10-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;45;-6310;2022-11-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;45;0;2022-11-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;65;0;2022-11-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;234;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-12-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;34;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;8;0;2022-07-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;8;0;2022-07-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;768;0;2022-08-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-08-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;123;0;2022-08-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;43;0;2022-09-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-09-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-09-01T16:11:59.797Z;AUTHORIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-10-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;45;-6310;2022-11-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;45;0;2022-11-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;65;0;2022-11-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;234;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-12-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;34;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;8;0;2022-07-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;8;0;2022-07-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;768;0;2022-08-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-08-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;123;0;2022-08-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;43;0;2022-09-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-09-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-09-01T16:11:59.797Z;AUTHORIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-10-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;45;-6310;2022-11-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;45;0;2022-11-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;65;0;2022-11-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;234;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-12-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;34;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;8;0;2022-07-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;8;0;2022-07-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;768;0;2022-08-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-08-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;123;0;2022-08-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;43;0;2022-09-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-09-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-09-01T16:11:59.797Z;AUTHORIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-10-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;45;-6310;2022-11-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;45;0;2022-11-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;65;0;2022-11-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;234;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-12-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;34;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;8;0;2022-07-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;8;0;2022-07-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;768;0;2022-08-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-08-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;123;0;2022-08-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;43;0;2022-09-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-09-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-09-01T16:11:59.797Z;AUTHORIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-10-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;45;-6310;2022-11-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;45;0;2022-11-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;65;0;2022-11-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;234;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-12-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;34;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;8;0;2022-07-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;8;0;2022-07-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;768;0;2022-08-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-08-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;123;0;2022-08-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;43;0;2022-09-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-09-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-09-01T16:11:59.797Z;AUTHORIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-10-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;45;-6310;2022-11-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;45;0;2022-11-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;65;0;2022-11-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;234;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-12-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;34;0;2022-12-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;8;0;2022-07-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;8;0;2022-07-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;768;0;2022-08-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-08-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;123;0;2022-08-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;43;0;2022-09-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;123;0;2022-09-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-09-01T16:11:59.797Z;AUTHORIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;23;0;2022-10-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;43;0;2022-10-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;45;-6310;2022-11-01T16:11:59.797Z;FINALIZED
10392;AMBIENTADOR EN SPRAY GLADE HAWAIIAN BREEZE REPUESTO FRASCO 270ML PAQUETE 2UN;45;0;2022-11-01T16:11:59.797Z;FINALIZED
28300;AROMATIZADOR GLADE MANZANA Y CANELA FRASCO 170G;65;0;2022-11-01T16:11:59.797Z;FINALIZED
31110;PAPEL HIGIÉNICO ELITE PREMIUM TRIPLE HOJA PAQUETE 24UN;234;0;2022-12-01T16:11:59.797Z;FINALIZED
